id_pedido,id_cliente,fecha,canal,estado,ciudad_entrega
56446,9373,2025-12-29,Web,Anulado,Ahuachapan
56447,3896,2025-05-29,WEB,Completado,Sonsonate
56448,11552,2025-12-08,Marketplace,Pendiente,Cuscatlan
56449,1517,2025-04-14,,Anulado,Sonsonate
56450,6981,2025-02-27,WEB,Cerrado,Ahuachapan
56451,12223,2025-12-26,Web,,San Vicente
56452,8574,2025-05-07,tienda,completado,San Miguel
56453,12304,2025-08-18,Web,Anulado,san salvador
56454,677,2025-07-23,tienda,Anulado,Morazan
56455,3956,2025-02-12,WEB,Cerrado,Ahuachapan
56456,12644,2025-11-25,Marketplace,Cerrado,Santa Ana
56457,11961,2025-11-09,WEB,completado,La Paz
56458,279,2025-03-05,Web,Facturado,Sonsonate
56459,1214,2025-09-30,CallCenter,Cerrado,La Union
56460,13131,2025-04-25,WEB,Pendiente,san salvador
56461,10499,2025-05-11,Web,Pendiente,Cuscatlan
56462,3028,2025-08-12,tienda,Facturado,Morazan
56463,5502,2025-10-30,Tienda,completado,San Miguel
56464,2102,2025-04-06,tienda,Pendiente,Sonsonate
56465,10385,2025-08-27,Marketplace,Pendiente,La Union
56466,5740,2025-04-10,Web,Facturado,Chalatenango
56467,1747,2025-05-23,CallCenter,,San Vicente
56468,12766,2025-05-23,WEB,,San Salvador
56469,5939,2025-09-10,WEB,Anulado,santa ana
56470,12801,2025-06-13,Marketplace,Pendiente,
56471,3493,2025-10-20,Web,Facturado,SAN SALVADOR
56472,10078,2025-11-11,,Anulado,Chalatenango
56473,11380,2025-03-27,WEB,Completado,Cuscatlan
56474,10647,2025-10-25,,Cerrado,Ahuachapan
56475,9941,2025-03-04,,Anulado,La Paz
56476,9189,2025-02-08,tienda,,Chalatenango
56477,10332,2025-07-18,CallCenter,Completado,Chalatenango
56478,12356,2025-06-01,Marketplace,completado,Cuscatlan
56479,8442,2025-09-08,,completado,san salvador
56480,12138,2025-07-09,Tienda,Cerrado,Usulutan
56481,1718,2025-01-05,Tienda,Facturado,Cuscatlan
56482,767,2025-07-15,CallCenter,Completado,San Salvador
56483,1433,2025-08-23,WEB,Cerrado,
56484,958,2025-04-25,Tienda,completado,Morazan
56485,9646,2025-12-16,WEB,Completado,La Union
56486,10355,2025-07-19,Web,Anulado,SAN SALVADOR
56487,5969,2025-05-16,WEB,Facturado,La Libertad
56488,11679,2025-05-11,tienda,Pendiente,Cuscatlan
56489,953,2025-07-30,Web,Facturado,Chalatenango
56490,11763,2025-10-13,WEB,Facturado,
56491,2634,2025-06-13,,,Cuscatlan
56492,1901,2025-06-16,WEB,Anulado,
56493,10053,2025-04-09,CallCenter,Anulado,Chalatenango
56494,5190,2025-07-25,Web,Cerrado,Sonsonate
56495,8239,2025-09-07,WEB,Completado,Sonsonate
56496,6033,2025-12-20,,completado,La Union
56497,8183,2025-02-22,CallCenter,,Cuscatlan
56498,369,2025-08-11,,Completado,santa ana
56499,10901,2025-01-19,Tienda,Pendiente,La Paz
56500,4296,2025-11-09,Tienda,Facturado,La Libertad
56501,2543,2025-02-05,CallCenter,,La Libertad
56502,10250,2025-10-16,WEB,completado,SAN SALVADOR
56503,9543,2025-02-14,,Pendiente,Ahuachapan
56504,11177,2025-07-27,Marketplace,Cerrado,San Salvador
56505,3791,2025-11-24,Web,,San Vicente
56506,229,2025-04-25,Web,,San Salvador
56507,291,2025-01-13,Marketplace,Anulado,La Paz
56508,11088,2025-07-22,,,Ahuachapan
56509,5834,2025-10-28,,Anulado,San Vicente
56510,4112,2025-10-29,Marketplace,Pendiente,
56511,10799,2025-01-01,Tienda,Pendiente,Morazan
56512,2655,2025-03-30,WEB,Facturado,san salvador
56513,5341,2025-02-25,tienda,Facturado,san salvador
56514,2874,2025-08-13,Web,Pendiente,Chalatenango
56515,5144,2025-02-11,Marketplace,Anulado,La Paz
56516,1220,2025-11-19,,Pendiente,Usulutan
56517,1737,2025-07-02,,Cerrado,San Vicente
56518,11685,2025-04-09,Web,Facturado,santa ana
56519,364,2025-06-08,Marketplace,,SAN SALVADOR
56520,7087,2025-02-23,Web,Completado,San Miguel
56521,12449,2025-07-15,CallCenter,,
56522,2275,2025-02-06,WEB,Facturado,La Libertad
56523,5433,2025-04-29,CallCenter,Anulado,San Salvador
56524,12162,2025-12-30,Web,,santa ana
56525,10457,2025-09-11,Web,Cerrado,San Salvador
56526,2881,2025-01-09,Marketplace,Facturado,san salvador
56527,11610,2025-07-29,tienda,Anulado,San Miguel
56528,8963,2025-01-15,Tienda,Facturado,Usulutan
56529,9747,2025-03-05,CallCenter,Cerrado,San Vicente
56530,8405,2025-11-03,Web,Cerrado,La Paz
56531,2931,2025-10-29,Tienda,Pendiente,San Vicente
56532,12582,2025-07-04,Tienda,Cerrado,Sonsonate
56533,12987,2025-08-30,,Completado,
56534,1200,2025-01-23,CallCenter,Completado,santa ana
56535,1164,2025-01-09,Tienda,Anulado,San Miguel
56536,28,2025-01-22,CallCenter,,Usulutan
56537,9310,2025-02-02,WEB,Completado,Ahuachapan
56538,3572,2025-03-17,,Pendiente,santa ana
56539,2560,2025-01-19,CallCenter,Cerrado,Morazan
56540,9038,ayer,Tienda,Pendiente,Ahuachapan
56541,10777,2025-11-04,Web,Anulado,Ahuachapan
56542,12098,2025-12-22,tienda,Anulado,San Salvador
56543,13322,2025-10-20,,,La Union
56544,6730,2025-09-02,Tienda,Completado,La Union
56545,768,2025-10-25,WEB,Anulado,La Libertad
56546,9253,2025-08-19,tienda,Facturado,Chalatenango
56547,3044,2025-01-18,,,San Vicente
56548,12461,2025-07-07,Marketplace,Pendiente,san salvador
56549,6454,2025-08-04,tienda,completado,La Libertad
56550,4129,2025-12-20,Marketplace,Cerrado,Chalatenango
56551,3586,2025-04-14,Tienda,Pendiente,San Miguel
56552,2881,2025-02-08,tienda,Pendiente,santa ana
56553,7724,2025-12-18,tienda,Facturado,La Libertad
56554,13499,2025-02-18,Marketplace,Completado,Morazan
56555,13392,2025-01-17,Web,Pendiente,Usulutan
56556,7605,2025-11-15,Tienda,Anulado,Chalatenango
56557,627,2025-03-14,Web,Facturado,San Salvador
56558,10618,2025-11-13,CallCenter,Cerrado,Ahuachapan
56559,11340,2025-02-04,Web,Completado,Sonsonate
56560,4186,10/01/2025,tienda,Anulado,Santa Ana
56561,1639,2025-03-11,Tienda,Anulado,Usulutan
56562,6164,2025-12-16,WEB,,San Salvador
56563,5922,2025-07-24,tienda,,Santa Ana
56564,8513,2025-05-07,tienda,,San Miguel
56565,10658,2025-11-05,,Pendiente,La Paz
56566,10051,2025-06-27,CallCenter,Facturado,La Libertad
56567,2184,2025-04-21,Web,Anulado,La Paz
56568,1527,2025-04-14,Marketplace,Completado,Ahuachapan
56569,7747,2025-07-28,Marketplace,Facturado,La Libertad
56570,5839,2025-05-10,,Anulado,SAN SALVADOR
56571,10597,2025-04-20,Web,completado,Ahuachapan
56572,3407,2025-02-05,Web,,Santa Ana
56573,12528,2025-08-31,Tienda,,Sonsonate
56574,2251,2025-04-18,tienda,completado,La Libertad
56575,9779,2025-05-18,WEB,completado,Usulutan
56576,1200,2025-04-25,Web,Anulado,San Vicente
56577,11761,2025-11-08,Marketplace,,San Salvador
56578,3577,2025-10-14,Marketplace,Anulado,Chalatenango
56579,1139,2025-10-05,,Anulado,San Vicente
56580,12444,2025-06-11,Tienda,,La Paz
56581,9799,2025-07-22,CallCenter,,santa ana
56582,3442,2025-03-20,Tienda,Completado,La Libertad
56583,6021,2025-09-20,,Completado,Cuscatlan
56584,11627,2025-03-08,Marketplace,Cerrado,SAN SALVADOR
56585,9501,2025-07-11,Web,completado,San Salvador
56586,11736,2025-06-03,Web,Anulado,Cuscatlan
56587,6983,2025-01-28,tienda,Pendiente,santa ana
PED56588,3992,2025-03-11,CallCenter,Pendiente,SAN SALVADOR
56589,3112,2025-03-05,Web,Facturado,san salvador
56590,4211,2025-06-04,tienda,Cerrado,santa ana
56591,8995,2025-11-24,WEB,completado,Santa Ana
56592,112,2025-05-01,Marketplace,Pendiente,La Paz
56593,10558,2025-09-23,Tienda,completado,San Vicente
56594,12439,2025-02-25,CallCenter,Pendiente,San Miguel
56595,12860,2025-01-12,Marketplace,Completado,San Vicente
56596,5799,2025-07-20,Marketplace,Cerrado,San Salvador
56597,12691,2025-10-20,tienda,Facturado,La Libertad
56598,13151,2025-03-21,tienda,Anulado,santa ana
56599,8946,2025-05-31,Marketplace,Completado,Cuscatlan
56600,8324,2025-02-03,tienda,completado,San Vicente
56601,720,2025-10-23,WEB,Facturado,SAN SALVADOR
56602,7078,2025-12-04,Web,Facturado,Ahuachapan
56603,3535,2025-01-28,Tienda,Pendiente,Sonsonate
56604,11630,2025-12-06,,Completado,Cuscatlan
56605,5297,2025-05-16,Tienda,,Cuscatlan
56606,2435,2025-03-20,WEB,Completado,La Libertad
56607,3164,2025-02-10,Marketplace,Pendiente,La Union
56608,3055,2025-07-29,tienda,Pendiente,Ahuachapan
56609,5377,2025-01-21,CallCenter,Anulado,San Salvador
56610,3696,2025-02-01,tienda,completado,La Libertad
56611,1319,2025-04-23,tienda,Cerrado,San Miguel
56612,8413,2025-04-25,WEB,Pendiente,Morazan
56613,2684,2025-02-08,tienda,Pendiente,San Miguel
56614,1435,2025-02-17,,Pendiente,San Vicente
56615,7837,2025-09-26,,Cerrado,
56616,5344,2025-02-10,Web,Facturado,santa ana
56617,5704,2025-01-24,,Completado,san salvador
56618,9555,2025-05-23,Marketplace,Facturado,
56619,2540,2025-07-27,,completado,SAN SALVADOR
56620,4714,2025-05-31,Marketplace,,La Paz
56621,2862,2025-01-20,CallCenter,Cerrado,Ahuachapan
56622,12799,2025-02-03,Tienda,Cerrado,San Vicente
56623,2772,2025-09-30,WEB,Cerrado,Morazan
56624,468,2025-08-30,tienda,completado,Morazan
56625,4276,2025-10-19,Web,Pendiente,San Vicente
56626,1306,2025-11-04,Web,Facturado,La Libertad
56627,12609,2025-02-23,Tienda,Completado,La Libertad
56628,2044,2025-05-31,WEB,Cerrado,Sonsonate
56629,10729,2025-03-02,tienda,Cerrado,San Salvador
56630,1714,2025-04-08,Web,Cerrado,La Union
56631,12060,2025-01-29,,,Chalatenango
56632,2857,2025-02-21,Web,Anulado,san salvador
56633,2498,2025-05-23,CallCenter,Completado,san salvador
56634,10303,2025-01-11,WEB,Cerrado,
56635,4956,2025-03-01,Web,Cerrado,San Vicente
56636,13037,2025-05-17,Tienda,,Usulutan
56637,1950,2025-05-28,WEB,Cerrado,La Libertad
56638,1272,2025-05-24,WEB,Facturado,Cuscatlan
56639,9899,2025-12-20,Marketplace,,La Libertad
56640,8111,2025-10-16,Marketplace,Facturado,Morazan
56641,1270,2025-01-26,Web,Anulado,La Union
56642,11415,2025-12-17,WEB,completado,San Miguel
56643,4591,2025-02-14,Marketplace,,La Union
56644,1160,2025-03-12,,Cerrado,La Union
56645,6011,2025-06-08,WEB,Completado,SAN SALVADOR
56646,12405,2025-08-29,CallCenter,Anulado,Chalatenango
56647,11128,2025-02-04,,Pendiente,San Vicente
56648,10963,2025-07-05,,completado,Cuscatlan
56649,11263,2025-04-06,,Completado,La Paz
56650,3142,2025-01-13,CallCenter,Pendiente,santa ana
56651,5912,2025-09-25,Tienda,Cerrado,San Vicente
56652,12982,2025-06-10,Marketplace,completado,SAN SALVADOR
56653,10238,2025-04-21,Web,Cerrado,Usulutan
56654,309,2025-10-26,tienda,Completado,La Union
56655,9298,2025-11-16,,Anulado,La Libertad
56656,919,2025-03-08,Marketplace,Completado,Chalatenango
56657,2356,2025-08-23,Web,Anulado,Ahuachapan
56658,1858,2025-12-11,WEB,Anulado,San Vicente
56659,2708,2025-07-01,Marketplace,Completado,Santa Ana
56660,8718,2025-02-25,Tienda,,La Libertad
56661,3142,2025-06-26,,completado,Morazan
56662,8093,2025-10-06,WEB,Completado,Chalatenango
56663,3546,2025-02-23,Marketplace,completado,San Vicente
56664,13218,2025-02-03,,Completado,La Libertad
56665,11658,2025-09-12,WEB,Anulado,Ahuachapan
56666,454,2025-12-22,Web,Pendiente,La Paz
56667,9812,2025-09-10,Web,Facturado,santa ana
56668,1251,2025-04-23,CallCenter,Pendiente,La Paz
56669,507,2025-10-02,WEB,Anulado,SAN SALVADOR
56670,8413,2025-01-03,Web,Anulado,Santa Ana
56671,3447,2025-11-13,Web,Cerrado,La Libertad
56672,5076,2025-01-04,Web,Anulado,
56673,598,2025-03-11,tienda,Completado,Usulutan
56674,5774,2025-12-30,Marketplace,Anulado,Ahuachapan
56675,5352,2025-07-19,WEB,Anulado,San Salvador
56676,3768,2025-04-27,CallCenter,Pendiente,santa ana
56677,7701,2025-03-25,tienda,Cerrado,san salvador
56678,3789,2025-11-26,Web,Cerrado,santa ana
56679,3497,2025-11-17,CallCenter,Pendiente,San Miguel
56680,9709,2025-08-06,Marketplace,Completado,Usulutan
56681,8832,2025-05-11,WEB,Anulado,Cuscatlan
56682,11901,2025-05-26,,Pendiente,santa ana
56683,926,2025-04-17,Web,Pendiente,Chalatenango
56684,8654,2025-01-22,,Facturado,Ahuachapan
56685,3735,2025-09-29,,,La Paz
56686,3428,2025-05-15,,Cerrado,San Salvador
56687,5738,2025-08-10,CallCenter,Pendiente,Cuscatlan
56688,9165,2025-11-08,Marketplace,completado,San Salvador
56689,4749,2025-12-07,Web,Facturado,Chalatenango
56690,2325,2025-08-23,CallCenter,Completado,
56691,12004,2025-02-28,WEB,Pendiente,Usulutan
56692,2247,2025-05-22,Tienda,Anulado,Santa Ana
56693,1775,2025-02-21,,Pendiente,Santa Ana
56694,13106,2025-05-13,Tienda,Completado,San Miguel
56695,4540,2025-03-04,tienda,Pendiente,San Vicente
56696,8893,2025-12-21,CallCenter,completado,La Paz
56697,10220,2025-02-06,Tienda,completado,La Libertad
56698,5029,2025-07-14,Web,Facturado,SAN SALVADOR
56699,12242,2025-07-01,Web,completado,La Union
56700,12110,10/01/2025,tienda,Cerrado,San Salvador
56700,12110,10/01/2025,tienda,Cerrado,San Salvador
56701,6180,2025-05-07,,Anulado,Santa Ana
56702,11507,2025-10-09,WEB,Completado,La Union
56703,4971,2025-11-18,,,Santa Ana
56704,2550,2025-12-20,tienda,,San Salvador
56705,8830,2025-02-07,Web,Pendiente,La Paz
56706,780,2025-05-04,Tienda,completado,La Union
56707,1209,2025-12-02,WEB,Pendiente,
56708,394,2025-12-31,WEB,Facturado,Usulutan
56709,1765,2025-10-29,Marketplace,Pendiente,Chalatenango
56710,11568,2025-10-18,Marketplace,,Santa Ana
56711,2439,2025-01-18,WEB,,san salvador
56712,5294,2025-07-19,,Completado,san salvador
56713,6172,2025-11-05,tienda,,La Paz
56714,5601,2025-12-24,CallCenter,,Usulutan
56715,3987,2025-08-13,CallCenter,Cerrado,San Salvador
56716,4757,2025-06-23,tienda,Pendiente,Santa Ana
56717,3732,2025-09-09,,Cerrado,Sonsonate
56718,6283,2025-06-09,CallCenter,,
56719,4675,2025-09-14,Web,completado,San Miguel
56720,1479,2025-10-23,Marketplace,Completado,La Paz
56721,3306,2025-07-03,Tienda,Cerrado,Chalatenango
56722,10418,2025-11-13,Tienda,Cerrado,Cuscatlan
56723,7981,2025-01-06,CallCenter,Anulado,Cuscatlan
56724,3655,2025-02-07,tienda,Cerrado,Usulutan
56725,6497,2025-01-19,WEB,Cerrado,Sonsonate
56726,7985,2025-03-05,Tienda,,san salvador
56727,2289,2025-06-23,Marketplace,Facturado,La Union
56728,11519,2025-08-05,WEB,Facturado,San Salvador
56729,2304,2025-11-15,Web,,
56730,12490,2025-09-01,WEB,Completado,San Vicente
56731,8967,2025-08-04,CallCenter,Cerrado,san salvador
56732,3438,2025-10-12,,Cerrado,santa ana
56733,12656,2025-04-16,Tienda,Completado,San Miguel
56734,13292,2025-03-14,WEB,Facturado,La Union
56735,51,2025-05-15,CallCenter,Completado,SAN SALVADOR
56736,3539,2025-09-27,CallCenter,completado,SAN SALVADOR
56737,6962,2025-10-12,Tienda,Cerrado,San Salvador
56738,2251,2025-04-11,tienda,Anulado,Santa Ana
56739,8722,2025-07-29,WEB,Anulado,san salvador
56740,9196,2025-04-08,,Completado,San Vicente
56741,2125,2025-04-07,tienda,Facturado,Morazan
56742,5488,2025-01-02,,Completado,La Paz
56743,2065,2025-04-14,Marketplace,Pendiente,SAN SALVADOR
56744,7287,2025-01-14,tienda,Facturado,San Vicente
56745,8430,2025-10-27,tienda,completado,SAN SALVADOR
56746,9752,2025-05-05,WEB,Cerrado,La Libertad
56747,10266,2025-11-12,Tienda,Anulado,Ahuachapan
56748,9816,2025-04-10,tienda,Facturado,San Miguel
56749,6287,2025-03-12,,Facturado,san salvador
56750,1714,2025-01-06,CallCenter,completado,SAN SALVADOR
56751,1708,2025-10-02,WEB,Cerrado,Morazan
56752,12287,2025-08-09,Tienda,Facturado,Usulutan
56753,4141,2025-07-08,CallCenter,Cerrado,San Salvador
56754,5455,2025-05-27,Web,Pendiente,San Miguel
56755,11171,2025-07-08,Web,Completado,San Salvador
56756,9853,2025-03-19,tienda,Facturado,Chalatenango
56757,7457,2025-01-02,,Cerrado,La Libertad
56758,13194,2025-06-25,tienda,completado,La Libertad
56759,4254,2025-08-30,tienda,Cerrado,Sonsonate
56760,21,2025-01-08,Web,,La Paz
56761,4862,2025-04-27,Web,Facturado,Sonsonate
56762,4451,2025-10-11,,Completado,Chalatenango
56763,393,2025-01-12,,completado,Usulutan
56764,11539,2025-07-02,tienda,Anulado,san salvador
56765,4296,2025-04-25,Marketplace,,san salvador
56766,10457,2025-12-16,CallCenter,,
56767,602,2025-01-15,Web,completado,Ahuachapan
56768,1407,2025-03-09,tienda,Facturado,SAN SALVADOR
56769,1443,2025-10-25,,Cerrado,La Union
56770,667,2025-10-15,CallCenter,Cerrado,La Union
56771,4296,2025-11-09,tienda,Completado,santa ana
56772,1249,2025-02-15,Tienda,Anulado,Ahuachapan
56773,447,2025-01-30,Web,completado,San Miguel
56774,9692,2025-11-04,Marketplace,,
56775,5567,2025-10-12,Web,Facturado,Cuscatlan
56776,11080,2025-03-14,Web,completado,
56777,6163,2025-12-16,,Facturado,Chalatenango
56778,12267,2025-04-29,tienda,Anulado,La Union
56779,11403,2025-12-21,Tienda,completado,San Vicente
56780,10769,2025-12-12,WEB,Anulado,Usulutan
56781,6258,2025-03-09,Web,,La Paz
56782,3150,2025-05-26,tienda,Anulado,La Libertad
56783,10495,2025-12-03,tienda,completado,Ahuachapan
56784,1318,2025-06-22,Tienda,Pendiente,La Libertad
56785,13370,2025-11-30,,Completado,La Libertad
56786,13307,2025-12-17,tienda,Completado,Chalatenango
56787,3044,2025-05-18,WEB,Cerrado,san salvador
56788,7701,2025-04-16,CallCenter,Cerrado,Morazan
56789,10296,2025-04-01,CallCenter,Cerrado,Chalatenango
56790,4871,2025-04-09,Marketplace,Completado,San Vicente
56791,11245,2025-09-08,,completado,La Libertad
56792,8550,2025-08-29,Marketplace,completado,Cuscatlan
56793,6214,2025-11-12,Tienda,Completado,Morazan
56794,cliente_x,2025-03-01,tienda,Pendiente,
56795,13022,2025-01-25,,Facturado,Santa Ana
56796,1183,2025-07-23,Web,Facturado,La Libertad
56797,9258,ayer,CallCenter,completado,Chalatenango
56798,5200,2025-05-25,,Cerrado,san salvador
56799,3833,2025-02-19,tienda,Facturado,San Salvador
56800,10919,2025-05-31,,Anulado,SAN SALVADOR
56801,9894,2025-10-19,,Cerrado,San Salvador
56802,1007,2025-08-12,Tienda,Cerrado,La Libertad
56803,5299,2025-06-15,Web,,La Union
56804,10956,2025-06-28,Tienda,Anulado,Ahuachapan
56805,12143,2025-04-13,Tienda,Pendiente,Cuscatlan
56806,12027,2025-01-03,Marketplace,Facturado,Ahuachapan
56807,10894,2025-10-26,,Pendiente,
56808,9906,2025-02-24,Web,Cerrado,
56809,1206,2025-12-21,WEB,Pendiente,san salvador
56810,9228,2025-10-14,Web,Cerrado,La Union
56811,10469,2025-06-28,Web,Facturado,San Salvador
56812,12619,2025-04-09,,Pendiente,Morazan
56813,10678,2025-02-04,CallCenter,Pendiente,Morazan
56814,11503,2025-10-09,tienda,Cerrado,San Vicente
56815,6720,2025-11-12,WEB,,santa ana
56816,7306,2025-08-31,Web,Pendiente,San Miguel
56817,6647,2025-04-23,,Cerrado,Cuscatlan
56818,1923,2025-04-02,,completado,San Miguel
56819,1545,2025-11-20,tienda,completado,La Libertad
56820,8676,2025-11-19,Web,Anulado,Usulutan
56821,10650,2025-07-29,tienda,Anulado,La Union
56822,6033,2025-11-18,Marketplace,Facturado,Morazan
56823,3779,2025-07-18,Marketplace,Anulado,La Union
56824,6495,2025-06-29,tienda,Facturado,La Union
56825,5933,2025-08-03,Web,Completado,San Miguel
56826,56,2025-06-11,tienda,,La Paz
56827,8928,2025-02-17,,Pendiente,San Salvador
56828,3435,2025-04-04,,completado,Cuscatlan
56829,6608,2025-10-28,CallCenter,Facturado,Santa Ana
56830,8417,2025-03-06,,Anulado,San Vicente
56831,1330,2025-08-24,Web,Facturado,Ahuachapan
56832,7083,2025-03-16,CallCenter,Facturado,San Salvador
56833,6895,2025-05-16,Tienda,Cerrado,La Libertad
56834,8437,2025-04-30,tienda,,San Salvador
56835,5912,2025-01-01,WEB,,Sonsonate
56836,5259,2025-08-22,,Cerrado,
56837,6952,2025-12-05,WEB,Cerrado,Usulutan
56838,6606,2025-01-29,,Completado,Morazan
56839,8773,2025-02-03,Tienda,Pendiente,san salvador
56840,324,10/01/2025,tienda,,La Union
56841,2887,2025-06-29,,Cerrado,San Miguel
56842,6932,2025-10-15,tienda,Facturado,Chalatenango
56843,6324,2025-06-13,Web,Completado,Usulutan
56844,6168,2025-03-26,CallCenter,Pendiente,Santa Ana
56845,9159,2025-10-17,WEB,Pendiente,La Libertad
56846,5801,2025-03-03,WEB,Facturado,La Union
56847,6698,2025-05-31,tienda,Completado,Chalatenango
56848,8018,2025-06-16,CallCenter,Cerrado,San Miguel
56849,13310,2025-09-12,CallCenter,Pendiente,
56850,10886,2025-06-13,,Facturado,La Paz
56851,12354,2025-04-08,,,San Salvador
56852,12544,2025-07-31,Web,,Morazan
56853,872,2025-02-17,Tienda,Completado,San Miguel
56854,1851,2025-01-02,CallCenter,Facturado,san salvador
56855,8583,2025-04-14,Web,Cerrado,La Paz
56856,9715,2025-10-30,Marketplace,Facturado,San Vicente
56857,3328,2025-06-19,,,Cuscatlan
56858,9032,2025-12-02,,Pendiente,Chalatenango
56859,11520,2025-12-19,Web,Facturado,san salvador
56860,4984,2025-04-05,Marketplace,Pendiente,San Salvador
56861,2788,2025-06-11,,completado,san salvador
56862,10912,2025-05-21,WEB,Pendiente,Cuscatlan
56863,12502,2025-12-14,CallCenter,Anulado,San Miguel
56864,65,2025-02-17,Web,,Morazan
56865,8653,2025-09-14,,Anulado,Chalatenango
56866,2134,2025-04-27,tienda,Pendiente,santa ana
56867,4182,2025-09-20,CallCenter,Cerrado,San Salvador
56868,8422,2025-12-14,Marketplace,Cerrado,La Paz
56869,835,2025-11-30,Tienda,completado,Chalatenango
