id_cliente,nombre,ciudad,pais,segmento,fecha_registro
9930,Cliente 09930,Usulutan,GT,Constructor,2025-12-18
9931,Cliente 09931,Chalatenango,SV,Mayorista,2025-12-11
9932,Cliente 09932,SAN SALVADOR,SV,,2025-12-23
9933,Cliente 09933,san salvador,ELS,Constructor,2025-10-10
9934,Cliente 09934,Morazan,ELS,,2025-01-07
9935,Cliente 09935,santa ana,SV,Constructor,2025-06-03
9936,Cliente 09936,,HN,Hogar,2025-08-20
9937,Cliente 09937,San Miguel,ELS,Constructor,2025-11-10
9938,Cliente 09938,san salvador,ELS,Mayorista,2025-03-20
9939,Cliente 09939,La Libertad,sv,Hogar,2025-06-20
9940,Cliente 09940,La Libertad,GT,Constructor,2025-06-04
9941,Cliente 09941,san salvador,ELS,Hogar,2025-02-09
9942,Cliente 09942,La Union,NI,,2025-10-12
9943,Cliente 09943,SAN SALVADOR,ELS,Mayorista,2025-01-02
9944,Cliente 09944,Ahuachapan,HN,,ayer
9945,Cliente 09945,,ELS,Constructor,2025-05-25
9946,Cliente 09946,Morazan,SV,Constructor,2025-06-17
9947,Cliente 09947,santa ana,HN,Constructor,2025-04-09
9948,Cliente 09948,Santa Ana,HN,Constructor,2025-01-01
9949,Cliente 09949,Morazan,NI,PyME,2025-02-08
9950,Cliente 09950,San Miguel,NI,Constructor,2025-03-01
9951,Cliente 09951,santa ana,ELS,Mayorista,2025-04-09
9952,Cliente 09952,Santa Ana,ELS,Mayorista,2025-05-06
9953,Cliente 09953,Cuscatlan,NI,PyME,2025-11-08
9954,Cliente 09954,,GT,Constructor,2025-05-26
9955,Cliente 09955,Cuscatlan,NI,PyME,2025-03-04
9956,Cliente 09956,San Miguel,GT,,2025-03-21
9957,Cliente 09957,San Salvador,ELS,Constructor,2025-11-20
9958,Cliente 09958,santa ana,ELS,Hogar,2025-07-16
9959,Cliente 09959,San Miguel,sv,Hogar,2025-08-21
9960,Cliente 09960,Cuscatlan,NI,Constructor,2025-07-01
9961,Cliente 09961,San Miguel,NI,Constructor,2025-04-15
9962,Cliente 09962,La Union,NI,PyME,2025-10-22
C9963,Cliente 09963,,ELS,Hogar,2025-12-25
9964,Cliente 09964,La Union,GT,Mayorista,2025-01-18
9965,Cliente 09965,La Union,ELS,,2025-07-03
9966,Cliente 09966,SAN SALVADOR,sv,Hogar,2025-07-03
9967,Cliente 09967,Santa Ana,ELS,Hogar,2025-09-01
9968,Cliente 09968,Sonsonate,HN,,2025-02-03
9969,Cliente 09969,Ahuachapan,SV,,2025-12-04
9970,Cliente 09970,Usulutan,sv,Hogar,2025-01-15
9971,Cliente 09971,san salvador,GT,PyME,2025-01-04
9972,Cliente 09972,,GT,Constructor,2025-11-08
9973,Cliente 09973,La Paz,GT,Hogar,2025-06-27
9974,Cliente 09974,La Libertad,sv,Constructor,2025-02-11
9975,,Chalatenango,ELS,Mayorista,2025-10-09
9976,Cliente 09976,san salvador,SV,Hogar,2025-11-18
9977,Cliente 09977,Ahuachapan,sv,Constructor,2025-07-10
9978,Cliente 09978,San Miguel,NI,,2025-09-21
9979,Cliente 09979,La Paz,ELS,Constructor,2025-08-06
9980,Cliente 09980,Cuscatlan,GT,Constructor,2025-10-05
9981,Cliente 09981,,SV,Constructor,2025-03-19
9982,Cliente 09982,La Union,ELS,PyME,2025-03-26
9983,Cliente 09983,Morazan,sv,Mayorista,2025-02-11
9984,Cliente 09984,Chalatenango,NI,Constructor,2025-12-21
9985,Cliente 09985,SAN SALVADOR,sv,PyME,2025-04-16
9986,Cliente 09986,La Paz,GT,Mayorista,2025-09-28
9987,Cliente 09987,Chalatenango,NI,Hogar,2025-07-06
9988,Cliente 09988,Morazan,GT,Mayorista,2025-10-17
9989,Cliente 09989,santa ana,NI,Constructor,2025-04-13
9990,Cliente 09990,,sv,Mayorista,2025-09-16
9991,Cliente 09991,San Salvador,GT,Hogar,2025-10-27
9992,Cliente 09992,San Salvador,SV,Constructor,2025-02-21
9993,Cliente 09993,La Paz,SV,Mayorista,2025-10-10
9994,Cliente 09994,La Paz,SV,PyME,2025-01-25
9995,Cliente 09995,San Salvador,NI,Hogar,2025-06-25
9996,Cliente 09996,san salvador,sv,,2025-04-18
9997,Cliente 09997,Ahuachapan,NI,,2025-05-12
9998,Cliente 09998,santa ana,ELS,Constructor,2025-11-13
9999,Cliente 09999,,NI,Mayorista,2025-12-28
10000,Cliente 10000,La Libertad,HN,Mayorista,2025-10-11
10001,Cliente 10001,San Miguel,sv,Hogar,2025-09-05
10002,Cliente 10002,Santa Ana,sv,,2025-08-09
10003,Cliente 10003,San Vicente,SV,Mayorista,2025-01-04
C10004,Cliente 10004,La Libertad,GT,,2025-03-19
10005,Cliente 10005,La Union,sv,,2025-03-18
10006,Cliente 10006,san salvador,HN,Mayorista,2025-02-04
10007,Cliente 10007,san salvador,ELS,Mayorista,2025-04-10
10008,Cliente 10008,,HN,Mayorista,2025-09-10
10009,Cliente 10009,San Vicente,ELS,Hogar,2025-03-16
10010,Cliente 10010,Morazan,sv,Hogar,2025-09-09
10011,Cliente 10011,San Salvador,HN,Mayorista,2025-04-07
10012,Cliente 10012,San Miguel,ELS,PyME,2025-09-02
10013,Cliente 10013,La Union,HN,Hogar,2025-04-28
10014,Cliente 10014,San Miguel,SV,Hogar,2025-02-14
10015,Cliente 10015,san salvador,GT,Mayorista,2025-11-25
10016,Cliente 10016,Ahuachapan,ELS,Mayorista,2025-05-28
10017,Cliente 10017,,ELS,,2025-12-21
10018,Cliente 10018,San Vicente,GT,Constructor,2025-05-11
10019,Cliente 10019,San Vicente,SV,PyME,2025-11-12
10020,Cliente 10020,Santa Ana,NI,PyME,2025-10-19
10021,Cliente 10021,Ahuachapan,sv,,2025-11-11
10022,Cliente 10022,San Salvador,NI,Constructor,2025-01-07
10023,Cliente 10023,Santa Ana,sv,Mayorista,2025-08-18
10024,Cliente 10024,Chalatenango,ELS,PyME,2025-12-26
10025,Cliente 10025,San Salvador,NI,PyME,2025-05-10
10026,Cliente 10026,,GT,Constructor,2025-08-04
10027,Cliente 10027,La Union,NI,Hogar,2025-07-10
10028,Cliente 10028,San Miguel,GT,,2025-07-19
10029,Cliente 10029,San Miguel,NI,Mayorista,2025-02-15
10030,Cliente 10030,SAN SALVADOR,HN,,2025-08-14
10031,Cliente 10031,La Libertad,sv,,2025-10-13
10032,,San Salvador,GT,PyME,2025-12-08
10033,Cliente 10033,La Union,sv,,2025-12-04
10034,Cliente 10034,La Paz,ELS,,2025-11-16
10035,Cliente 10035,,sv,Hogar,2025-02-21
10036,Cliente 10036,Santa Ana,HN,,2025-08-23
10037,Cliente 10037,Santa Ana,HN,,2025-10-24
10038,Cliente 10038,Chalatenango,SV,Mayorista,2025-01-06
10039,Cliente 10039,SAN SALVADOR,SV,,2025-07-28
10040,Cliente 10040,Usulutan,SV,,2025-04-22
10041,Cliente 10041,Cuscatlan,sv,Hogar,2025-03-02
10042,Cliente 10042,La Union,ELS,,2025-02-17
10043,Cliente 10043,La Paz,SV,Hogar,2025-06-13
10044,Cliente 10044,,GT,Mayorista,2025-06-23
C10045,Cliente 10045,La Union,GT,Constructor,2025-11-21
10046,Cliente 10046,Ahuachapan,NI,Mayorista,2025-07-19
10047,Cliente 10047,Chalatenango,HN,Mayorista,2025-10-25
10048,Cliente 10048,Santa Ana,HN,,2025-01-22
10049,Cliente 10049,La Libertad,NI,,2025-05-11
10050,Cliente 10050,Ahuachapan,ELS,PyME,2025-04-08
10051,Cliente 10051,San Vicente,ELS,Mayorista,2025-05-06
10052,Cliente 10052,La Libertad,GT,PyME,2025-08-10
10053,Cliente 10053,,NI,Hogar,2025-11-24
10054,Cliente 10054,Morazan,sv,Constructor,2025-08-12
10055,Cliente 10055,Ahuachapan,ELS,Mayorista,2025-07-07
10056,Cliente 10056,San Salvador,GT,PyME,2025-08-17
10057,Cliente 10057,Morazan,HN,,ayer
10058,Cliente 10058,Cuscatlan,NI,PyME,2025-06-06
10059,Cliente 10059,San Salvador,SV,Constructor,2025-05-03
10060,Cliente 10060,La Union,NI,Hogar,2025-11-20
10061,Cliente 10061,Santa Ana,HN,PyME,2025-10-05
10062,Cliente 10062,,GT,,2025-12-21
10063,Cliente 10063,Cuscatlan,GT,PyME,2025-01-09
10064,Cliente 10064,Santa Ana,sv,PyME,2025-08-05
10065,Cliente 10065,Cuscatlan,HN,PyME,2025-12-10
10066,Cliente 10066,Chalatenango,ELS,Mayorista,2025-06-08
10067,Cliente 10067,Chalatenango,HN,Hogar,2025-08-09
10068,Cliente 10068,SAN SALVADOR,NI,,2025-06-26
10069,Cliente 10069,Morazan,sv,Mayorista,2025-01-03
10070,Cliente 10070,La Paz,sv,Constructor,2025-03-12
10071,Cliente 10071,,ELS,Hogar,2025-08-07
10072,Cliente 10072,La Paz,GT,,2025-09-13
10073,Cliente 10073,Sonsonate,sv,Hogar,2025-08-24
10074,Cliente 10074,San Salvador,NI,Hogar,2025-06-07
10075,Cliente 10075,La Union,sv,Constructor,2025-12-03
10076,Cliente 10076,La Union,NI,Constructor,2025-07-10
10077,Cliente 10077,La Paz,GT,,2025-05-26
10078,Cliente 10078,Morazan,SV,Mayorista,2025-08-07
10079,Cliente 10079,San Miguel,NI,Mayorista,2025-08-20
10080,Cliente 10080,,HN,,2025-05-12
10080,Cliente 10080,,HN,,2025-05-12
10081,Cliente 10081,Chalatenango,HN,Hogar,2025-02-10
10082,Cliente 10082,La Libertad,GT,Mayorista,2025-03-22
10083,Cliente 10083,San Vicente,sv,Constructor,2025-01-04
10084,Cliente 10084,La Union,GT,PyME,2025-03-14
10085,Cliente 10085,Ahuachapan,GT,Mayorista,2025-05-11
C10086,Cliente 10086,San Miguel,HN,Hogar,2025-12-20
10087,Cliente 10087,La Paz,ELS,Hogar,2025-07-21
10088,Cliente 10088,La Libertad,sv,Constructor,2025-02-02
10089,,,SV,Hogar,2025-12-11
10090,Cliente 10090,santa ana,ELS,Constructor,2025-10-25
10091,Cliente 10091,La Libertad,SV,PyME,2025-02-09
10092,Cliente 10092,La Paz,sv,Mayorista,2025-07-02
10093,Cliente 10093,Sonsonate,SV,Constructor,2025-01-10
10094,Cliente 10094,San Salvador,GT,Mayorista,2025-10-20
10095,Cliente 10095,San Miguel,ELS,Mayorista,2025-12-08
10096,Cliente 10096,Sonsonate,GT,Constructor,2025-06-02
10097,Cliente 10097,La Libertad,SV,PyME,2025-12-10
10098,Cliente 10098,,SV,Constructor,2025-03-23
10099,Cliente 10099,santa ana,HN,,2025-01-12
10100,Cliente 10100,Cuscatlan,SV,Mayorista,2025-03-19
10101,Cliente 10101,La Paz,NI,,2025-01-23
10102,Cliente 10102,San Vicente,SV,Hogar,2025-11-10
10103,Cliente 10103,La Union,ELS,,2025-01-15
10104,Cliente 10104,Chalatenango,HN,Hogar,2025-11-23
10105,Cliente 10105,Ahuachapan,sv,Hogar,2025-06-17
10106,Cliente 10106,San Vicente,ELS,Hogar,2025-12-24
10107,Cliente 10107,,SV,PyME,2025-05-19
10108,Cliente 10108,La Union,SV,,2025-11-08
10109,Cliente 10109,La Union,ELS,Constructor,2025-07-26
10110,Cliente 10110,La Paz,HN,,2025-04-21
10111,Cliente 10111,La Union,SV,Mayorista,2025-02-01
10112,Cliente 10112,San Salvador,SV,PyME,2025-10-27
10113,Cliente 10113,Santa Ana,GT,Mayorista,2025-02-14
10114,Cliente 10114,La Libertad,sv,PyME,2025-09-22
10115,Cliente 10115,Cuscatlan,HN,Mayorista,2025-12-03
10116,Cliente 10116,,HN,,2025-01-25
10117,Cliente 10117,San Vicente,ELS,,2025-10-19
10118,Cliente 10118,La Union,ELS,Mayorista,2025-04-10
10119,Cliente 10119,santa ana,SV,Mayorista,2025-07-15
10120,Cliente 10120,Usulutan,GT,Mayorista,2025-05-25
10121,Cliente 10121,Cuscatlan,HN,Hogar,2025-01-14
10122,Cliente 10122,Chalatenango,SV,Hogar,2025-10-20
10123,Cliente 10123,Santa Ana,SV,Hogar,2025-10-06
10124,Cliente 10124,Ahuachapan,NI,Mayorista,2025-08-08
10125,Cliente 10125,,NI,Hogar,2025-01-09
10126,Cliente 10126,Usulutan,GT,,2025-01-19
C10127,Cliente 10127,SAN SALVADOR,GT,Hogar,2025-07-19
10128,Cliente 10128,SAN SALVADOR,SV,,2025-09-19
10129,Cliente 10129,Ahuachapan,SV,,2025-06-23
10130,Cliente 10130,Cuscatlan,NI,,2025-11-04
10131,Cliente 10131,SAN SALVADOR,NI,PyME,2025-08-09
10132,Cliente 10132,La Union,HN,,2025-03-25
10133,Cliente 10133,Sonsonate,NI,Mayorista,2025-01-10
10134,Cliente 10134,,sv,,2025-07-26
10135,Cliente 10135,La Libertad,SV,,2025-03-01
10136,Cliente 10136,san salvador,GT,Hogar,2025-02-04
10137,Cliente 10137,Usulutan,HN,Hogar,2025-01-03
10138,Cliente 10138,San Miguel,sv,,2025-04-26
10139,Cliente 10139,Chalatenango,HN,Mayorista,2025-08-07
10140,Cliente 10140,La Union,SV,Constructor,2025-05-25
10141,Cliente 10141,Sonsonate,ELS,PyME,2025-09-19
10142,Cliente 10142,San Salvador,NI,,2025-05-04
10143,Cliente 10143,,SV,,2025-04-08
10144,Cliente 10144,Chalatenango,GT,Mayorista,2025-03-05
10145,Cliente 10145,La Union,HN,Mayorista,2025-09-16
10146,,La Libertad,ELS,PyME,2025-09-26
10147,Cliente 10147,SAN SALVADOR,HN,Constructor,2025-03-15
10148,Cliente 10148,Morazan,ELS,Constructor,2025-05-27
10149,Cliente 10149,Cuscatlan,SV,Mayorista,2025-04-27
10150,Cliente 10150,La Union,HN,PyME,2025-04-25
10151,Cliente 10151,La Paz,ELS,PyME,2025-01-05
10152,Cliente 10152,,NI,PyME,2025-02-12
10153,Cliente 10153,Chalatenango,ELS,,2025-03-04
10154,Cliente 10154,Chalatenango,sv,Hogar,2025-10-11
10155,Cliente 10155,La Paz,NI,Constructor,2025-02-27
10156,Cliente 10156,san salvador,sv,PyME,2025-11-22
10157,Cliente 10157,Usulutan,HN,Hogar,2025-11-11
10158,Cliente 10158,Chalatenango,sv,Hogar,2025-05-14
10159,Cliente 10159,Ahuachapan,NI,,2025-04-14
10160,Cliente 10160,santa ana,HN,Mayorista,2025-10-03
10161,Cliente 10161,,ELS,PyME,2025-06-28
10162,Cliente 10162,San Miguel,GT,Mayorista,2025-01-28
10163,Cliente 10163,La Libertad,HN,Constructor,2025-01-23
10164,Cliente 10164,Usulutan,HN,Hogar,2025-11-26
10165,Cliente 10165,Ahuachapan,HN,,2025-04-26
10166,Cliente 10166,San Miguel,ELS,,2025-11-03
10167,Cliente 10167,San Miguel,SV,Constructor,2025-03-14
C10168,Cliente 10168,San Salvador,ELS,Mayorista,2025-11-16
10169,Cliente 10169,San Salvador,ELS,PyME,2025-06-11
10170,Cliente 10170,,ELS,Mayorista,ayer
10171,Cliente 10171,San Vicente,GT,Hogar,2025-04-13
10172,Cliente 10172,San Salvador,HN,,2025-09-11
10173,Cliente 10173,Ahuachapan,NI,,2025-04-24
10174,Cliente 10174,Chalatenango,sv,Hogar,2025-03-12
10175,Cliente 10175,Sonsonate,SV,Mayorista,2025-12-13
10176,Cliente 10176,Cuscatlan,ELS,Constructor,2025-06-22
10177,Cliente 10177,san salvador,SV,Hogar,2025-08-05
10178,Cliente 10178,Morazan,GT,Hogar,2025-03-27
10179,Cliente 10179,,ELS,Hogar,2025-09-12
10180,Cliente 10180,Ahuachapan,sv,Constructor,2025-12-21
10181,Cliente 10181,Cuscatlan,sv,Hogar,2025-01-14
10182,Cliente 10182,San Miguel,ELS,PyME,2025-12-27
10183,Cliente 10183,san salvador,ELS,Mayorista,2025-12-09
10184,Cliente 10184,San Salvador,GT,Mayorista,2025-04-13
10185,Cliente 10185,Sonsonate,ELS,PyME,2025-06-01
10186,Cliente 10186,Chalatenango,NI,Mayorista,2025-10-03
10187,Cliente 10187,San Miguel,GT,Mayorista,2025-09-01
10188,Cliente 10188,,sv,Mayorista,2025-07-27
10189,Cliente 10189,Sonsonate,sv,Mayorista,2025-06-18
10190,Cliente 10190,Chalatenango,ELS,PyME,2025-02-13
10191,Cliente 10191,san salvador,SV,Mayorista,2025-10-08
10192,Cliente 10192,San Vicente,SV,Hogar,2025-01-21
10193,Cliente 10193,Usulutan,HN,,2025-03-21
10194,Cliente 10194,Santa Ana,GT,,2025-05-15
10195,Cliente 10195,san salvador,GT,Constructor,2025-12-11
10196,Cliente 10196,San Salvador,GT,,2025-03-07
10197,Cliente 10197,,SV,,2025-10-05
10198,Cliente 10198,La Libertad,ELS,Mayorista,2025-11-03
10199,Cliente 10199,Santa Ana,GT,Hogar,2025-06-27
10200,Cliente 10200,Usulutan,ELS,Hogar,2025-10-06
10201,Cliente 10201,santa ana,ELS,,2025-04-08
10202,Cliente 10202,santa ana,HN,,2025-01-04
10203,,San Salvador,SV,Mayorista,2025-07-11
10204,Cliente 10204,Morazan,sv,Hogar,2025-01-12
10205,Cliente 10205,La Paz,NI,Hogar,2025-11-03
10206,Cliente 10206,,HN,Mayorista,2025-11-21
10207,Cliente 10207,San Salvador,GT,Mayorista,2025-03-17
10208,Cliente 10208,San Miguel,sv,PyME,2025-08-14
C10209,Cliente 10209,San Miguel,ELS,PyME,2025-08-26
10210,Cliente 10210,Usulutan,HN,,2025-05-14
10211,Cliente 10211,Usulutan,SV,Constructor,2025-04-25
10212,Cliente 10212,Morazan,sv,Constructor,2025-02-28
10213,Cliente 10213,La Union,HN,Mayorista,2025-08-25
10214,Cliente 10214,Sonsonate,sv,Hogar,2025-07-01
10215,Cliente 10215,,ELS,,2025-01-18
10216,Cliente 10216,Santa Ana,GT,Hogar,2025-07-23
10217,Cliente 10217,San Vicente,GT,Constructor,2025-04-19
10218,Cliente 10218,santa ana,ELS,PyME,2025-06-10
10219,Cliente 10219,La Union,sv,Mayorista,2025-11-21
10220,Cliente 10220,La Union,sv,Mayorista,2025-06-16
10221,Cliente 10221,Sonsonate,ELS,PyME,2025-07-17
10222,Cliente 10222,La Libertad,SV,Constructor,2025-04-26
10223,Cliente 10223,san salvador,sv,,2025-04-24
10224,Cliente 10224,,sv,PyME,2025-05-24
10225,Cliente 10225,La Union,SV,Mayorista,2025-04-20
10226,Cliente 10226,Sonsonate,ELS,Mayorista,2025-11-28
10227,Cliente 10227,Cuscatlan,HN,,2025-05-14
10228,Cliente 10228,San Salvador,GT,Hogar,2025-03-08
10229,Cliente 10229,santa ana,sv,Mayorista,2025-01-17
10230,Cliente 10230,Chalatenango,sv,,2025-12-14
10231,Cliente 10231,Chalatenango,HN,PyME,2025-05-14
10232,Cliente 10232,La Paz,HN,Constructor,2025-07-15
10233,Cliente 10233,,NI,Constructor,2025-11-09
10234,Cliente 10234,Santa Ana,HN,PyME,2025-02-12
10235,Cliente 10235,SAN SALVADOR,sv,Mayorista,2025-05-14
10236,Cliente 10236,san salvador,SV,PyME,2025-10-19
10237,Cliente 10237,Usulutan,sv,Hogar,2025-10-18
10238,Cliente 10238,Santa Ana,HN,Mayorista,2025-05-11
10239,Cliente 10239,santa ana,ELS,Hogar,2025-03-05
10240,Cliente 10240,Sonsonate,NI,PyME,2025-07-19
10241,Cliente 10241,Ahuachapan,GT,,2025-02-27
10242,Cliente 10242,,GT,Mayorista,2025-07-08
10243,Cliente 10243,La Paz,ELS,,2025-10-05
10244,Cliente 10244,San Salvador,SV,Constructor,2025-01-26
10245,Cliente 10245,La Union,NI,,2025-10-05
10246,Cliente 10246,Sonsonate,sv,Constructor,2025-12-12
10247,Cliente 10247,san salvador,SV,PyME,2025-11-19
10248,Cliente 10248,san salvador,sv,,2025-08-15
10249,Cliente 10249,san salvador,NI,Mayorista,2025-11-21
C10250,Cliente 10250,San Salvador,SV,PyME,2025-08-17
10251,Cliente 10251,,NI,Mayorista,2025-04-27
10252,Cliente 10252,San Salvador,NI,,2025-05-14
10253,Cliente 10253,San Salvador,sv,Constructor,2025-11-04
10254,Cliente 10254,Ahuachapan,SV,,2025-03-12
10255,Cliente 10255,La Libertad,GT,Mayorista,2025-05-20
10256,Cliente 10256,La Paz,sv,PyME,2025-05-06
10257,Cliente 10257,San Salvador,SV,Mayorista,2025-11-17
10258,Cliente 10258,Santa Ana,HN,Mayorista,2025-05-18
10259,Cliente 10259,Chalatenango,HN,PyME,2025-11-28
10260,,,GT,Mayorista,2025-05-28
10260,,,GT,Mayorista,2025-05-28
10261,Cliente 10261,Cuscatlan,HN,Constructor,2025-07-05
10262,Cliente 10262,La Paz,GT,,2025-04-24
10263,Cliente 10263,Ahuachapan,GT,Hogar,2025-04-22
10264,Cliente 10264,San Miguel,NI,,2025-05-08
10265,Cliente 10265,SAN SALVADOR,sv,,2025-05-20
10266,Cliente 10266,SAN SALVADOR,NI,,2025-06-04
10267,Cliente 10267,Morazan,ELS,PyME,2025-02-03
10268,Cliente 10268,San Miguel,GT,,2025-06-10
10269,Cliente 10269,,HN,Hogar,2025-08-05
10270,Cliente 10270,Sonsonate,ELS,,2025-02-13
10271,Cliente 10271,La Paz,GT,Mayorista,2025-09-03
10272,Cliente 10272,Cuscatlan,HN,PyME,2025-04-09
10273,Cliente 10273,La Union,sv,Constructor,2025-04-12
10274,Cliente 10274,san salvador,NI,Mayorista,2025-07-05
10275,Cliente 10275,Chalatenango,NI,Mayorista,2025-09-19
10276,Cliente 10276,Cuscatlan,SV,Hogar,2025-03-19
10277,Cliente 10277,Sonsonate,SV,PyME,2025-12-06
10278,Cliente 10278,,HN,,2025-07-23
10279,Cliente 10279,La Union,sv,Hogar,2025-07-08
10280,Cliente 10280,Santa Ana,sv,Constructor,2025-03-16
10281,Cliente 10281,Santa Ana,NI,Constructor,2025-03-23
10282,Cliente 10282,SAN SALVADOR,GT,Constructor,2025-07-19
10283,Cliente 10283,Sonsonate,GT,Constructor,ayer
10284,Cliente 10284,La Union,GT,Mayorista,2025-04-01
10285,Cliente 10285,San Salvador,GT,,2025-07-24
10286,Cliente 10286,Sonsonate,SV,Hogar,2025-11-12
10287,Cliente 10287,,NI,Mayorista,2025-06-04
10288,Cliente 10288,San Salvador,sv,,2025-10-28
10289,Cliente 10289,santa ana,sv,Constructor,2025-10-25
10290,Cliente 10290,Santa Ana,sv,Mayorista,2025-11-23
C10291,Cliente 10291,santa ana,SV,Hogar,2025-03-19
10292,Cliente 10292,Ahuachapan,SV,,2025-01-01
10293,Cliente 10293,La Union,SV,Mayorista,2025-05-16
10294,Cliente 10294,santa ana,HN,Constructor,2025-08-09
10295,Cliente 10295,Santa Ana,sv,Constructor,2025-01-14
10296,Cliente 10296,,sv,PyME,2025-12-14
10297,Cliente 10297,Ahuachapan,SV,Hogar,2025-11-19
10298,Cliente 10298,SAN SALVADOR,SV,Constructor,2025-09-05
10299,Cliente 10299,San Vicente,NI,,2025-08-08
10300,Cliente 10300,santa ana,NI,Constructor,2025-10-06
10301,Cliente 10301,Usulutan,HN,PyME,2025-01-03
10302,Cliente 10302,SAN SALVADOR,sv,PyME,2025-05-04
10303,Cliente 10303,San Vicente,SV,Mayorista,2025-05-11
10304,Cliente 10304,Chalatenango,SV,,2025-05-18
10305,Cliente 10305,,ELS,PyME,2025-09-22
10306,Cliente 10306,San Salvador,ELS,Constructor,2025-01-02
10307,Cliente 10307,San Miguel,SV,Constructor,2025-11-27
10308,Cliente 10308,Ahuachapan,ELS,,2025-11-23
10309,Cliente 10309,La Paz,HN,PyME,2025-04-18
10310,Cliente 10310,Chalatenango,GT,Hogar,2025-03-25
10311,Cliente 10311,Ahuachapan,SV,Hogar,2025-09-16
10312,Cliente 10312,Morazan,NI,PyME,2025-05-28
10313,Cliente 10313,Sonsonate,sv,Mayorista,2025-02-04
10314,Cliente 10314,,ELS,Mayorista,2025-12-28
10315,Cliente 10315,Sonsonate,SV,Mayorista,2025-03-02
10316,Cliente 10316,Ahuachapan,HN,Mayorista,2025-03-26
10317,,Morazan,NI,,2025-05-13
10318,Cliente 10318,Cuscatlan,SV,Mayorista,2025-09-22
10319,Cliente 10319,Cuscatlan,NI,Mayorista,2025-02-13
10320,Cliente 10320,La Libertad,ELS,Constructor,2025-05-07
10321,Cliente 10321,Ahuachapan,GT,Mayorista,2025-04-21
10322,Cliente 10322,Morazan,GT,PyME,2025-11-10
10323,Cliente 10323,,NI,Hogar,2025-07-21
10324,Cliente 10324,santa ana,NI,Hogar,2025-04-20
10325,Cliente 10325,La Libertad,SV,Constructor,2025-09-23
10326,Cliente 10326,Sonsonate,NI,Mayorista,2025-06-10
10327,Cliente 10327,La Libertad,SV,Mayorista,2025-12-22
10328,Cliente 10328,santa ana,ELS,Mayorista,2025-04-05
10329,Cliente 10329,san salvador,NI,,2025-01-26
10330,Cliente 10330,La Libertad,HN,,2025-04-22
10331,Cliente 10331,SAN SALVADOR,NI,Mayorista,2025-06-08
C10332,Cliente 10332,,sv,PyME,2025-02-06
10333,Cliente 10333,SAN SALVADOR,GT,Hogar,2025-04-22
10334,Cliente 10334,Sonsonate,GT,Mayorista,2025-05-27
10335,Cliente 10335,Sonsonate,GT,Constructor,2025-09-04
10336,Cliente 10336,La Union,sv,,2025-11-01
10337,Cliente 10337,La Libertad,HN,,2025-07-25
10338,Cliente 10338,santa ana,NI,Mayorista,2025-11-19
10339,Cliente 10339,Cuscatlan,GT,Constructor,2025-08-26
10340,Cliente 10340,La Libertad,ELS,Hogar,2025-11-01
10341,Cliente 10341,,SV,,2025-04-10
10342,Cliente 10342,La Libertad,HN,,2025-02-13
10343,Cliente 10343,La Union,NI,,2025-05-12
10344,Cliente 10344,San Miguel,SV,Hogar,2025-09-22
10345,Cliente 10345,Sonsonate,sv,PyME,2025-10-20
10346,Cliente 10346,san salvador,NI,PyME,2025-04-22
10347,Cliente 10347,Santa Ana,SV,,2025-11-14
10348,Cliente 10348,San Salvador,ELS,Hogar,2025-02-17
10349,Cliente 10349,San Vicente,SV,Constructor,2025-07-24
10350,Cliente 10350,,HN,Hogar,2025-07-24
10351,Cliente 10351,Usulutan,NI,Constructor,2025-02-26
10352,Cliente 10352,Morazan,SV,PyME,2025-09-27
10353,Cliente 10353,La Union,SV,PyME,2025-05-20
10354,Cliente 10354,SAN SALVADOR,NI,,2025-10-03
10355,Cliente 10355,La Paz,NI,Constructor,2025-12-15
10356,Cliente 10356,Morazan,ELS,Hogar,2025-09-22
10357,Cliente 10357,Chalatenango,ELS,PyME,2025-11-02
10358,Cliente 10358,Cuscatlan,SV,Hogar,2025-04-27
10359,Cliente 10359,,SV,Constructor,2025-05-08
10360,Cliente 10360,Ahuachapan,SV,Mayorista,2025-05-17
10361,Cliente 10361,santa ana,sv,Hogar,2025-04-18
10362,Cliente 10362,Sonsonate,HN,Mayorista,2025-06-05
10363,Cliente 10363,La Union,HN,Mayorista,2025-10-06
10364,Cliente 10364,Sonsonate,GT,Hogar,2025-06-25
10365,Cliente 10365,Sonsonate,ELS,Mayorista,2025-05-19
10366,Cliente 10366,San Salvador,SV,PyME,2025-02-01
